     Pressure (Pa)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.4900000000E+03    0.4596534686E-01    0.6120111545E+00
    0.1000000000E+03    0.3952327991E-01    0.5186324566E+00
    0.3000000000E+03    0.4485254604E-01    0.5939382976E+00
    0.5000000000E+03    0.4599974557E-01    0.6126218842E+00
    0.7000000000E+03    0.4646723147E-01    0.6216342218E+00
    0.9000000000E+03    0.4670700727E-01    0.6272482846E+00
    0.1100000000E+04    0.4684533106E-01    0.6312722554E+00
    0.1300000000E+04    0.4693069142E-01    0.6344224186E+00
    0.1500000000E+04    0.4698544447E-01    0.6370395052E+00
    0.1700000000E+04    0.4702121533E-01    0.6393064166E+00
    0.1900000000E+04    0.4704458944E-01    0.6413301852E+00
    0.2100000000E+04    0.4705954455E-01    0.6431776520E+00
    0.2300000000E+04    0.4706860617E-01    0.6448927345E+00
    0.2500000000E+04    0.4707344289E-01    0.6465054920E+00
    0.2700000000E+04    0.4707519356E-01    0.6480372027E+00
    0.2900000000E+04    0.4707465668E-01    0.6495033587E+00
    0.3100000000E+04    0.4707240492E-01    0.6509155140E+00
    0.3300000000E+04    0.4706885695E-01    0.6522824645E+00
    0.3500000000E+04    0.4706432389E-01    0.6536110289E+00
    0.3700000000E+04    0.4705904026E-01    0.6549065773E+00
    0.3900000000E+04    0.4705318498E-01    0.6561733988E+00
    0.4100000000E+04    0.4704689598E-01    0.6574149625E+00
    0.4300000000E+04    0.4704028057E-01    0.6586341063E+00
    0.4500000000E+04    0.4703342291E-01    0.6598331759E+00
    0.4700000000E+04    0.4702638940E-01    0.6610141280E+00
    0.4900000000E+04    0.4701923275E-01    0.6621786091E+00
    0.1000000000E+04    0.4678490162E-01    0.6294011665E+00
    0.3000000000E+04    0.4707371602E-01    0.6502155827E+00
    0.5000000000E+04    0.4701562173E-01    0.6627551177E+00
    0.7000000000E+04    0.4694357282E-01    0.6736701837E+00
    0.9000000000E+04    0.4687781061E-01    0.6837578355E+00
    0.1100000000E+05    0.4681974648E-01    0.6932594263E+00
    0.1300000000E+05    0.4676839935E-01    0.7022837096E+00
    0.1500000000E+05    0.4672261269E-01    0.7108932466E+00
    0.1700000000E+05    0.4668140822E-01    0.7191303346E+00
    0.1900000000E+05    0.4664400912E-01    0.7270267857E+00
    0.2100000000E+05    0.4660980494E-01    0.7346082469E+00
    0.2300000000E+05    0.4657831338E-01    0.7418963520E+00
    0.2500000000E+05    0.4654914944E-01    0.7489099018E+00
    0.2700000000E+05    0.4652200220E-01    0.7556655660E+00
    0.2900000000E+05    0.4649661759E-01    0.7621783320E+00
    0.3100000000E+05    0.4647278574E-01    0.7684618083E+00
    0.3300000000E+05    0.4645033148E-01    0.7745284422E+00
    0.3500000000E+05    0.4642910724E-01    0.7803896813E+00
    0.3700000000E+05    0.4640898763E-01    0.7860560998E+00
    0.3900000000E+05    0.4638986525E-01    0.7915374987E+00
    0.4100000000E+05    0.4637164746E-01    0.7968429885E+00
    0.4300000000E+05    0.4635425382E-01    0.8019810582E+00
    0.4500000000E+05    0.4633761404E-01    0.8069596342E+00
    0.4700000000E+05    0.4632166640E-01    0.8117861309E+00
    0.4900000000E+05    0.4630635636E-01    0.8164674951E+00
    0.1000000000E+05    0.4684786421E-01    0.6885734964E+00
    0.3000000000E+05    0.4648451924E-01    0.7653479283E+00
    0.5000000000E+05    0.4629892510E-01    0.8187558052E+00
    0.7000000000E+05    0.4617445709E-01    0.8582916330E+00
    0.9000000000E+05    0.4608088216E-01    0.8887629204E+00
    0.1100000000E+06    0.4600595019E-01    0.9129726938E+00
    0.1300000000E+06    0.4594349005E-01    0.9326735859E+00
    0.1500000000E+06    0.4588995862E-01    0.9490191432E+00
    0.1700000000E+06    0.4584313431E-01    0.9628000249E+00
    0.1900000000E+06    0.4580153267E-01    0.9745764221E+00
    0.2100000000E+06    0.4576411279E-01    0.9847563770E+00
    0.2300000000E+06    0.4573011661E-01    0.9936441761E+00
    0.2500000000E+06    0.4569897499E-01    0.1001471368E+01
    0.2700000000E+06    0.4567024972E-01    0.1008417278E+01
    0.2900000000E+06    0.4564359623E-01    0.1014622949E+01
    0.3100000000E+06    0.4561873872E-01    0.1020200843E+01
    0.3300000000E+06    0.4559545294E-01    0.1025241730E+01
    0.3500000000E+06    0.4557355415E-01    0.1029819682E+01
    0.3700000000E+06    0.4555288833E-01    0.1033995740E+01
    0.3900000000E+06    0.4553332572E-01    0.1037820665E+01
    0.4100000000E+06    0.4551475601E-01    0.1041337010E+01
    0.4300000000E+06    0.4549708461E-01    0.1044580717E+01
    0.4500000000E+06    0.4548022980E-01    0.1047582353E+01
    0.4700000000E+06    0.4546412053E-01    0.1050368080E+01
    0.4900000000E+06    0.4544869459E-01    0.1052960417E+01
    0.1000000000E+06    0.4604155695E-01    0.9015230871E+00
    0.3000000000E+06    0.4563095804E-01    0.1017484253E+01
    0.5000000000E+06    0.4544122051E-01    0.1054190260E+01
    0.7000000000E+06    0.4531720645E-01    0.1072220899E+01
    0.9000000000E+06    0.4522524654E-01    0.1082947487E+01
    0.1100000000E+07    0.4515230493E-01    0.1090065491E+01
    0.1300000000E+07    0.4509195465E-01    0.1095136502E+01
    0.1500000000E+07    0.4504055242E-01    0.1098934317E+01
    0.1700000000E+07    0.4499583343E-01    0.1101886166E+01
    0.1900000000E+07    0.4495629392E-01    0.1104247239E+01
    0.2100000000E+07    0.4492088474E-01    0.1106179385E+01
    0.2300000000E+07    0.4488884502E-01    0.1107790226E+01
    0.2500000000E+07    0.4485960551E-01    0.1109154120E+01
    0.2700000000E+07    0.4483272934E-01    0.1110324100E+01
    0.2900000000E+07    0.4480787395E-01    0.1111339004E+01
    0.3100000000E+07    0.4478476585E-01    0.1112227937E+01
    0.3300000000E+07    0.4476318323E-01    0.1113013134E+01
    0.3500000000E+07    0.4474294374E-01    0.1113711882E+01
    0.3700000000E+07    0.4472389568E-01    0.1114337820E+01
    0.3900000000E+07    0.4470591151E-01    0.1114901857E+01
    0.4100000000E+07    0.4468888300E-01    0.1115412820E+01
    0.4300000000E+07    0.4467271749E-01    0.1115877932E+01
    0.4500000000E+07    0.4465733512E-01    0.1116303158E+01
    0.4700000000E+07    0.4464266649E-01    0.1116693470E+01
    0.4900000000E+07    0.4462865102E-01    0.1117053042E+01
    0.1000000000E+07    0.4518689128E-01    0.1086832993E+01
    0.3000000000E+07    0.4479611640E-01    0.1111797692E+01
    0.5000000000E+07    0.4462187130E-01    0.1117222426E+01
    0.7000000000E+07    0.4451046659E-01    0.1119623856E+01
    0.9000000000E+07    0.4442927023E-01    0.1120989233E+01
    0.1100000000E+08    0.4436580379E-01    0.1121875182E+01
    0.1300000000E+08    0.4431397180E-01    0.1122499339E+01
    0.1500000000E+08    0.4427034480E-01    0.1122964523E+01
    0.1700000000E+08    0.4423280458E-01    0.1123325725E+01
    0.1900000000E+08    0.4419995263E-01    0.1123615068E+01
    0.2100000000E+08    0.4417081818E-01    0.1123852596E+01
    0.2300000000E+08    0.4414470045E-01    0.1124051480E+01
    0.2500000000E+08    0.4412107739E-01    0.1124220740E+01
    0.2700000000E+08    0.4409954995E-01    0.1124366765E+01
    0.2900000000E+08    0.4407980642E-01    0.1124494212E+01
    0.3100000000E+08    0.4406159878E-01    0.1124606557E+01
    0.3300000000E+08    0.4404472659E-01    0.1124706450E+01
    0.3500000000E+08    0.4402902558E-01    0.1124795947E+01
    0.3700000000E+08    0.4401435953E-01    0.1124876668E+01
    0.3900000000E+08    0.4400061425E-01    0.1124949910E+01
    0.4100000000E+08    0.4398769309E-01    0.1125016720E+01
    0.4300000000E+08    0.4397551358E-01    0.1125077956E+01
    0.4500000000E+08    0.4396400479E-01    0.1125134328E+01
    0.4700000000E+08    0.4395310529E-01    0.1125186428E+01
    0.4900000000E+08    0.4394276153E-01    0.1125234752E+01
    0.1000000000E+08    0.4439578927E-01    0.1121474515E+01
    0.3000000000E+08    0.4407052410E-01    0.1124552090E+01
    0.5000000000E+08    0.4393778315E-01    0.1125257633E+01
    0.7000000000E+08    0.4385853239E-01    0.1125592215E+01
    0.9000000000E+08    0.4380421961E-01    0.1125794431E+01
    0.1100000000E+09    0.4376416929E-01    0.1125932807E+01
    0.1300000000E+09    0.4373326306E-01    0.1126034920E+01
    0.1500000000E+09    0.4370866844E-01    0.1126114182E+01
    0.1700000000E+09    0.4368866220E-01    0.1126177971E+01
    0.1900000000E+09    0.4367212255E-01    0.1126230715E+01
    0.2100000000E+09    0.4365828112E-01    0.1126275251E+01
    0.2300000000E+09    0.4364659023E-01    0.1126313489E+01
    0.2500000000E+09    0.4363664686E-01    0.1126346768E+01
    0.2700000000E+09    0.4362814653E-01    0.1126376060E+01
    0.2900000000E+09    0.4362085412E-01    0.1126402086E+01
    0.3100000000E+09    0.4361458464E-01    0.1126425399E+01
    0.3300000000E+09    0.4360919018E-01    0.1126446426E+01
    0.3500000000E+09    0.4360455081E-01    0.1126465507E+01
    0.3700000000E+09    0.4360056812E-01    0.1126482912E+01
    0.3900000000E+09    0.4359716044E-01    0.1126498865E+01
    0.4100000000E+09    0.4359425938E-01    0.1126513546E+01
    0.4300000000E+09    0.4359180712E-01    0.1126527108E+01
    0.4500000000E+09    0.4358975443E-01    0.1126539676E+01
    0.4700000000E+09    0.4358805910E-01    0.1126551361E+01
    0.4900000000E+09    0.4358668467E-01    0.1126562252E+01
    0.1000000000E+09    0.4378280698E-01    0.1125869383E+01
