     Pressure (Pa)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.3700000000E+04    0.4190552000E+00    0.5989843543E+00
    0.3900000000E+04    0.4208368900E+00    0.6031415041E+00
    0.4100000000E+04    0.4224701003E+00    0.6069211977E+00
    0.4300000000E+04    0.4239731486E+00    0.6103708236E+00
    0.4500000000E+04    0.4253613913E+00    0.6135303556E+00
    0.4700000000E+04    0.4266478086E+00    0.6164337201E+00
    0.4900000000E+04    0.4278434551E+00    0.6191098773E+00
    0.1000000000E+04    0.3480747264E+00    0.4368626922E+00
    0.3000000000E+04    0.4112847544E+00    0.5805342467E+00
    0.5000000000E+04    0.4284102550E+00    0.6203706605E+00
    0.7000000000E+04    0.4367024629E+00    0.6381589759E+00
    0.9000000000E+04    0.4416358774E+00    0.6480682032E+00
    0.1100000000E+05    0.4449163423E+00    0.6543381827E+00
    0.1300000000E+05    0.4472580164E+00    0.6586465934E+00
    0.1500000000E+05    0.4490144233E+00    0.6617827511E+00
    0.1700000000E+05    0.4503810351E+00    0.6641646583E+00
    0.1900000000E+05    0.4514748609E+00    0.6660335960E+00
    0.2100000000E+05    0.4523702766E+00    0.6675382776E+00
    0.2300000000E+05    0.4531168426E+00    0.6687752185E+00
    0.2500000000E+05    0.4537488661E+00    0.6698097242E+00
    0.2700000000E+05    0.4542908544E+00    0.6706875281E+00
    0.2900000000E+05    0.4547607839E+00    0.6714415942E+00
    0.3100000000E+05    0.4551721407E+00    0.6720962726E+00
    0.3300000000E+05    0.4555352409E+00    0.6726699345E+00
    0.3500000000E+05    0.4558581113E+00    0.6731766971E+00
    0.3700000000E+05    0.4561470909E+00    0.6736275854E+00
    0.3900000000E+05    0.4564072528E+00    0.6740313334E+00
    0.4100000000E+05    0.4566427052E+00    0.6743949483E+00
    0.4300000000E+05    0.4568568105E+00    0.6747241170E+00
    0.4500000000E+05    0.4570523474E+00    0.6750235022E+00
    0.4700000000E+05    0.4572316319E+00    0.6752969631E+00
    0.4900000000E+05    0.4573966104E+00    0.6755477205E+00
    0.1000000000E+05    0.4434257190E+00    0.6515222407E+00
    0.3000000000E+05    0.4549730768E+00    0.6717800922E+00
    0.5000000000E+05    0.4574742598E+00    0.6756654494E+00
    0.7000000000E+05    0.4585688042E+00    0.6773047893E+00
    0.9000000000E+05    0.4591830116E+00    0.6782080212E+00
    0.1100000000E+06    0.4595761970E+00    0.6787798514E+00
    0.1300000000E+06    0.4598494710E+00    0.6791743503E+00
    0.1500000000E+06    0.4600504273E+00    0.6794629231E+00
    0.1700000000E+06    0.4602044143E+00    0.6796831838E+00
    0.1900000000E+06    0.4603261726E+00    0.6798568258E+00
    0.2100000000E+06    0.4604248586E+00    0.6799972377E+00
    0.2300000000E+06    0.4605064601E+00    0.6801131299E+00
    0.2500000000E+06    0.4605750582E+00    0.6802104136E+00
    0.2700000000E+06    0.4606335297E+00    0.6802932410E+00
    0.2900000000E+06    0.4606839613E+00    0.6803646149E+00
    0.3100000000E+06    0.4607279032E+00    0.6804267601E+00
    0.3300000000E+06    0.4607665311E+00    0.6804813603E+00
    0.3500000000E+06    0.4608007531E+00    0.6805297131E+00
    0.3700000000E+06    0.4608312813E+00    0.6805728346E+00
    0.3900000000E+06    0.4608586823E+00    0.6806115320E+00
    0.4100000000E+06    0.4608834126E+00    0.6806464543E+00
    0.4300000000E+06    0.4609058438E+00    0.6806781296E+00
    0.4500000000E+06    0.4609262817E+00    0.6807069919E+00
    0.4700000000E+06    0.4609449803E+00    0.6807334010E+00
    0.4900000000E+06    0.4609621519E+00    0.6807576581E+00
    0.1000000000E+06    0.4593990382E+00    0.6785228177E+00
    0.3000000000E+06    0.4607066626E+00    0.6803967253E+00
    0.5000000000E+06    0.4609702223E+00    0.6807690604E+00
    0.7000000000E+06    0.4610831451E+00    0.6809288873E+00
    0.9000000000E+06    0.4611457480E+00    0.6810180130E+00
    0.1100000000E+07    0.4611854640E+00    0.6810750109E+00
    0.1300000000E+07    0.4612128570E+00    0.6811147013E+00
    0.1500000000E+07    0.4612328591E+00    0.6811439979E+00
    0.1700000000E+07    0.4612480821E+00    0.6811665611E+00
    0.1900000000E+07    0.4612600379E+00    0.6811845106E+00
    0.2100000000E+07    0.4612696623E+00    0.6811991592E+00
    0.2300000000E+07    0.4612775655E+00    0.6812113636E+00
    0.2500000000E+07    0.4612841622E+00    0.6812217068E+00
    0.2700000000E+07    0.4612897440E+00    0.6812305995E+00
    0.2900000000E+07    0.4612945220E+00    0.6812383391E+00
    0.3100000000E+07    0.4612986528E+00    0.6812451469E+00
    0.3300000000E+07    0.4613022550E+00    0.6812511902E+00
    0.3500000000E+07    0.4613054197E+00    0.6812565987E+00
    0.3700000000E+07    0.4613082187E+00    0.6812614739E+00
    0.3900000000E+07    0.4613107087E+00    0.6812658966E+00
    0.4100000000E+07    0.4613129354E+00    0.6812699320E+00
    0.4300000000E+07    0.4613149361E+00    0.6812736332E+00
    0.4500000000E+07    0.4613167411E+00    0.6812770439E+00
    0.4700000000E+07    0.4613183759E+00    0.6812802005E+00
    0.4900000000E+07    0.4613198616E+00    0.6812831333E+00
    0.1000000000E+07    0.4611676087E+00    0.6810493236E+00
    0.3000000000E+07    0.4612966602E+00    0.6812418480E+00
    0.5000000000E+07    0.4613205542E+00    0.6812845240E+00
    0.7000000000E+07    0.4613297203E+00    0.6813051455E+00
    0.9000000000E+07    0.4613340993E+00    0.6813181498E+00
    0.1100000000E+08    0.4613363669E+00    0.6813275518E+00
    0.1300000000E+08    0.4613375366E+00    0.6813349291E+00
    0.1500000000E+08    0.4613380736E+00    0.6813410356E+00
    0.1700000000E+08    0.4613382192E+00    0.6813462805E+00
    0.1900000000E+08    0.4613381104E+00    0.6813509069E+00
    0.2100000000E+08    0.4613378300E+00    0.6813550695E+00
    0.2300000000E+08    0.4613374307E+00    0.6813588721E+00
    0.2500000000E+08    0.4613369474E+00    0.6813623874E+00
    0.2700000000E+08    0.4613364039E+00    0.6813656679E+00
    0.2900000000E+08    0.4613358170E+00    0.6813687530E+00
    0.3100000000E+08    0.4613351986E+00    0.6813716727E+00
    0.3300000000E+08    0.4613345576E+00    0.6813744504E+00
    0.3500000000E+08    0.4613339004E+00    0.6813771048E+00
    0.3700000000E+08    0.4613332319E+00    0.6813796510E+00
    0.3900000000E+08    0.4613325558E+00    0.6813821013E+00
    0.4100000000E+08    0.4613318750E+00    0.6813844661E+00
    0.4300000000E+08    0.4613311917E+00    0.6813867538E+00
    0.4500000000E+08    0.4613305076E+00    0.6813889719E+00
    0.4700000000E+08    0.4613298239E+00    0.6813911265E+00
    0.4900000000E+08    0.4613291418E+00    0.6813932231E+00
    0.1000000000E+08    0.4613354143E+00    0.6813231737E+00
    0.3000000000E+08    0.4613355111E+00    0.6813702319E+00
    0.5000000000E+08    0.4613288016E+00    0.6813942511E+00
    0.7000000000E+08    0.4613221997E+00    0.6814126357E+00
    0.9000000000E+08    0.4613160615E+00    0.6814282137E+00
    0.1100000000E+09    0.4613103583E+00    0.6814420289E+00
    0.1300000000E+09    0.4613050251E+00    0.6814546008E+00
    0.1500000000E+09    0.4613000032E+00    0.6814662323E+00
    0.1700000000E+09    0.4612952456E+00    0.6814771191E+00
    0.1900000000E+09    0.4612907151E+00    0.6814873960E+00
    0.2100000000E+09    0.4612863817E+00    0.6814971612E+00
    0.2300000000E+09    0.4612822216E+00    0.6815064884E+00
    0.2500000000E+09    0.4612782151E+00    0.6815154353E+00
    0.2700000000E+09    0.4612743460E+00    0.6815240474E+00
    0.2900000000E+09    0.4612706006E+00    0.6815323619E+00
    0.3100000000E+09    0.4612669675E+00    0.6815404094E+00
    0.3300000000E+09    0.4612634367E+00    0.6815482154E+00
    0.3500000000E+09    0.4612599999E+00    0.6815558019E+00
    0.3700000000E+09    0.4612566495E+00    0.6815631872E+00
    0.3900000000E+09    0.4612533791E+00    0.6815703876E+00
    0.4100000000E+09    0.4612501830E+00    0.6815774171E+00
    0.4300000000E+09    0.4612470563E+00    0.6815842879E+00
    0.4500000000E+09    0.4612439942E+00    0.6815910110E+00
    0.4700000000E+09    0.4612409929E+00    0.6815975960E+00
    0.4900000000E+09    0.4612380487E+00    0.6816040515E+00
    0.1000000000E+09    0.4613131596E+00    0.6814353021E+00
