     Pressure (Pa)     22mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.4300000000E+04    0.4656978948E+00    0.1916662415E+00
    0.4500000000E+04    0.4663913853E+00    0.1919656603E+00
    0.4700000000E+04    0.4670272543E+00    0.1922408514E+00
    0.4900000000E+04    0.4676123642E+00    0.1924946749E+00
    0.1000000000E+04    0.4190668438E+00    0.1721105406E+00
    0.3000000000E+04    0.4590254468E+00    0.1888133379E+00
    0.5000000000E+04    0.4678877373E+00    0.1926143465E+00
    0.7000000000E+04    0.4717652978E+00    0.1943182832E+00
    0.9000000000E+04    0.4739328417E+00    0.1952937203E+00
    0.1100000000E+05    0.4753133502E+00    0.1959297597E+00
    0.1300000000E+05    0.4762674449E+00    0.1963796995E+00
    0.1500000000E+05    0.4769649190E+00    0.1967163082E+00
    0.1700000000E+05    0.4774961480E+00    0.1969786307E+00
    0.1900000000E+05    0.4779136283E+00    0.1971895284E+00
    0.2100000000E+05    0.4782499218E+00    0.1973632941E+00
    0.2300000000E+05    0.4785262876E+00    0.1975093328E+00
    0.2500000000E+05    0.4787571877E+00    0.1976340930E+00
    0.2700000000E+05    0.4789527986E+00    0.1977421476E+00
    0.2900000000E+05    0.4791204860E+00    0.1978368324E+00
    0.3100000000E+05    0.4792657111E+00    0.1979206396E+00
    0.3300000000E+05    0.4793926069E+00    0.1979954701E+00
    0.3500000000E+05    0.4795043585E+00    0.1980627999E+00
    0.3700000000E+05    0.4796034585E+00    0.1981237933E+00
    0.3900000000E+05    0.4796918858E+00    0.1981793813E+00
    0.4100000000E+05    0.4797712306E+00    0.1982303181E+00
    0.4300000000E+05    0.4798427850E+00    0.1982772209E+00
    0.4500000000E+05    0.4799076097E+00    0.1983206004E+00
    0.4700000000E+05    0.4799665833E+00    0.1983608827E+00
    0.4900000000E+05    0.4800204393E+00    0.1983984265E+00
    0.1000000000E+05    0.4746922568E+00    0.1956417707E+00
    0.3000000000E+05    0.4791956221E+00    0.1978799653E+00
    0.5000000000E+05    0.4800456452E+00    0.1984162682E+00
    0.7000000000E+05    0.4803897305E+00    0.1986835503E+00
    0.9000000000E+05    0.4805714338E+00    0.1988540155E+00
    0.1100000000E+06    0.4806822263E+00    0.1989773736E+00
    0.1300000000E+06    0.4807564060E+00    0.1990737293E+00
    0.1500000000E+06    0.4808095626E+00    0.1991529110E+00
    0.1700000000E+06    0.4808497279E+00    0.1992203545E+00
    0.1900000000E+06    0.4808814236E+00    0.1992793400E+00
    0.2100000000E+06    0.4809073690E+00    0.1993319801E+00
    0.2300000000E+06    0.4809292856E+00    0.1993797058E+00
    0.2500000000E+06    0.4809483086E+00    0.1994235263E+00
    0.2700000000E+06    0.4809652118E+00    0.1994641770E+00
    0.2900000000E+06    0.4809805377E+00    0.1995022090E+00
    0.3100000000E+06    0.4809946753E+00    0.1995380444E+00
    0.3300000000E+06    0.4810079091E+00    0.1995720134E+00
    0.3500000000E+06    0.4810204507E+00    0.1996043787E+00
    0.3700000000E+06    0.4810324600E+00    0.1996353524E+00
    0.3900000000E+06    0.4810440589E+00    0.1996651078E+00
    0.4100000000E+06    0.4810553419E+00    0.1996937886E+00
    0.4300000000E+06    0.4810663825E+00    0.1997215149E+00
    0.4500000000E+06    0.4810772386E+00    0.1997483881E+00
    0.4700000000E+06    0.4810879561E+00    0.1997744945E+00
    0.4900000000E+06    0.4810985715E+00    0.1997999081E+00
    0.1000000000E+06    0.4806328884E+00    0.1989199698E+00
    0.3000000000E+06    0.4809877353E+00    0.1995203788E+00
    0.5000000000E+06    0.4811038502E+00    0.1998123755E+00
    0.7000000000E+06    0.4812087329E+00    0.2000371564E+00
    0.9000000000E+06    0.4813166934E+00    0.2002325789E+00
    0.1100000000E+07    0.4814290425E+00    0.2004115698E+00
    0.1300000000E+07    0.4815453288E+00    0.2005800593E+00
    0.1500000000E+07    0.4816649043E+00    0.2007412536E+00
    0.1700000000E+07    0.4817871966E+00    0.2008970797E+00
    0.1900000000E+07    0.4819117425E+00    0.2010487855E+00
    0.2100000000E+07    0.4820381739E+00    0.2011972253E+00
    0.2300000000E+07    0.4821661979E+00    0.2013430088E+00
    0.2500000000E+07    0.4822955795E+00    0.2014865870E+00
    0.2700000000E+07    0.4824261281E+00    0.2016283024E+00
    0.2900000000E+07    0.4825576874E+00    0.2017684213E+00
    0.3100000000E+07    0.4826901282E+00    0.2019071547E+00
    0.3300000000E+07    0.4828233420E+00    0.2020446731E+00
    0.3500000000E+07    0.4829572374E+00    0.2021811157E+00
    0.3700000000E+07    0.4830917368E+00    0.2023165977E+00
    0.3900000000E+07    0.4832267734E+00    0.2024512159E+00
    0.4100000000E+07    0.4833622894E+00    0.2025850519E+00
    0.4300000000E+07    0.4834982349E+00    0.2027181756E+00
    0.4500000000E+07    0.4836345659E+00    0.2028506469E+00
    0.4700000000E+07    0.4837712439E+00    0.2029825180E+00
    0.4900000000E+07    0.4839082347E+00    0.2031138342E+00
    0.1000000000E+07    0.4813723361E+00    0.2003236664E+00
    0.3000000000E+07    0.4826238048E+00    0.2018379497E+00
    0.5000000000E+07    0.4839768379E+00    0.2031792968E+00
    0.7000000000E+07    0.4853594888E+00    0.2044669513E+00
    0.9000000000E+07    0.4867528029E+00    0.2057252734E+00
    0.1100000000E+08    0.4881490718E+00    0.2069635555E+00
    0.1300000000E+08    0.4895444233E+00    0.2081863674E+00
    0.1500000000E+08    0.4909366555E+00    0.2093963121E+00
    0.1700000000E+08    0.4923244105E+00    0.2105950248E+00
    0.1900000000E+08    0.4937068034E+00    0.2117836083E+00
    0.2100000000E+08    0.4950832344E+00    0.2129628481E+00
    0.2300000000E+08    0.4964532860E+00    0.2141333288E+00
    0.2500000000E+08    0.4978166625E+00    0.2152955010E+00
    0.2700000000E+08    0.4991731526E+00    0.2164497231E+00
    0.2900000000E+08    0.5005226052E+00    0.2175962872E+00
    0.3100000000E+08    0.5018649132E+00    0.2187354372E+00
    0.3300000000E+08    0.5032000027E+00    0.2198673802E+00
    0.3500000000E+08    0.5045278244E+00    0.2209922956E+00
    0.3700000000E+08    0.5058483487E+00    0.2221103408E+00
    0.3900000000E+08    0.5071615610E+00    0.2232216559E+00
    0.4100000000E+08    0.5084674588E+00    0.2243263671E+00
    0.4300000000E+08    0.5097660489E+00    0.2254245890E+00
    0.4500000000E+08    0.5110573460E+00    0.2265164269E+00
    0.4700000000E+08    0.5123413710E+00    0.2276019783E+00
    0.4900000000E+08    0.5136181498E+00    0.2286813338E+00
    0.1000000000E+08    0.4874508642E+00    0.2063465692E+00
    0.3000000000E+08    0.5011946576E+00    0.2181667753E+00
    0.5000000000E+08    0.5142538312E+00    0.2292187149E+00
    0.7000000000E+08    0.5265959657E+00    0.2396595412E+00
    0.9000000000E+08    0.5382608978E+00    0.2495569467E+00
    0.1100000000E+09    0.5492955977E+00    0.2589598912E+00
    0.1300000000E+09    0.5597457181E+00    0.2679087885E+00
    0.1500000000E+09    0.5696537643E+00    0.2764386138E+00
    0.1700000000E+09    0.5790587673E+00    0.2845802865E+00
    0.1900000000E+09    0.5879963945E+00    0.2923614569E+00
    0.2100000000E+09    0.5964991950E+00    0.2998070302E+00
    0.2300000000E+09    0.6045968771E+00    0.3069395536E+00
    0.2500000000E+09    0.6123165807E+00    0.3137795188E+00
    0.2700000000E+09    0.6196831310E+00    0.3203456090E+00
    0.2900000000E+09    0.6267192686E+00    0.3266549056E+00
    0.3100000000E+09    0.6334458568E+00    0.3327230635E+00
    0.3300000000E+09    0.6398820661E+00    0.3385644616E+00
    0.3500000000E+09    0.6460455393E+00    0.3441923345E+00
    0.3700000000E+09    0.6519525381E+00    0.3496188856E+00
    0.3900000000E+09    0.6576180737E+00    0.3548553885E+00
    0.4100000000E+09    0.6630560233E+00    0.3599122745E+00
    0.4300000000E+09    0.6682792343E+00    0.3647992115E+00
    0.4500000000E+09    0.6732996170E+00    0.3695251735E+00
    0.4700000000E+09    0.6781282276E+00    0.3740985020E+00
    0.4900000000E+09    0.6827753431E+00    0.3785269619E+00
    0.1000000000E+09    0.5438541091E+00    0.2543175501E+00
