     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)
    0.2500000000E+08    0.6800787101E+00    0.4613685145E+00
    0.2700000000E+08    0.6800795033E+00    0.4613685038E+00
    0.2900000000E+08    0.6800802015E+00    0.4613684863E+00
    0.3100000000E+08    0.6800808225E+00    0.4613684638E+00
    0.3300000000E+08    0.6800813800E+00    0.4613684373E+00
    0.3500000000E+08    0.6800818845E+00    0.4613684079E+00
    0.3700000000E+08    0.6800823442E+00    0.4613683761E+00
    0.3900000000E+08    0.6800827657E+00    0.4613683424E+00
    0.4100000000E+08    0.6800831544E+00    0.4613683074E+00
    0.4300000000E+08    0.6800835146E+00    0.4613682713E+00
    0.4500000000E+08    0.6800838500E+00    0.4613682343E+00
    0.4700000000E+08    0.6800841635E+00    0.4613681967E+00
    0.4900000000E+08    0.6800844577E+00    0.4613681586E+00
    0.1000000000E+08    0.6800642193E+00    0.4613678418E+00
    0.3000000000E+08    0.6800805207E+00    0.4613684756E+00
    0.5000000000E+08    0.6800845982E+00    0.4613681395E+00
    0.7000000000E+08    0.6800867733E+00    0.4613677535E+00
    0.9000000000E+08    0.6800882550E+00    0.4613673844E+00
    0.1100000000E+09    0.6800893915E+00    0.4613670400E+00
    0.1300000000E+09    0.6800903244E+00    0.4613667189E+00
    0.1500000000E+09    0.6800911236E+00    0.4613664184E+00
    0.1700000000E+09    0.6800918284E+00    0.4613661356E+00
    0.1900000000E+09    0.6800924628E+00    0.4613658682E+00
    0.2100000000E+09    0.6800930426E+00    0.4613656143E+00
    0.2300000000E+09    0.6800935787E+00    0.4613653722E+00
    0.2500000000E+09    0.6800940791E+00    0.4613651406E+00
    0.2700000000E+09    0.6800945494E+00    0.4613649183E+00
    0.2900000000E+09    0.6800949941E+00    0.4613647045E+00
    0.3100000000E+09    0.6800954168E+00    0.4613644982E+00
    0.3300000000E+09    0.6800958202E+00    0.4613642989E+00
    0.3500000000E+09    0.6800962066E+00    0.4613641059E+00
    0.3700000000E+09    0.6800965778E+00    0.4613639188E+00
    0.3900000000E+09    0.6800969355E+00    0.4613637370E+00
    0.4100000000E+09    0.6800972808E+00    0.4613635601E+00
    0.4300000000E+09    0.6800976149E+00    0.4613633879E+00
    0.4500000000E+09    0.6800979387E+00    0.4613632199E+00
    0.4700000000E+09    0.6800982532E+00    0.4613630560E+00
    0.4900000000E+09    0.6800985591E+00    0.4613628958E+00
    0.1000000000E+09    0.6800888551E+00    0.4613672091E+00
