     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.9000000000E+03    0.2232802745E+00    0.6356120998E+00
    0.1100000000E+04    0.2267271700E+00    0.6416169871E+00
    0.1300000000E+04    0.2290909625E+00    0.6460856430E+00
    0.1500000000E+04    0.2307887050E+00    0.6495706627E+00
    0.1700000000E+04    0.2320507226E+00    0.6523832008E+00
    0.1900000000E+04    0.2330139500E+00    0.6547130508E+00
    0.2100000000E+04    0.2337645520E+00    0.6566831585E+00
    0.2300000000E+04    0.2343592481E+00    0.6583769977E+00
    0.2500000000E+04    0.2348367713E+00    0.6598534225E+00
    0.2700000000E+04    0.2352243917E+00    0.6611552361E+00
    0.2900000000E+04    0.2355418096E+00    0.6623143861E+00
    0.3100000000E+04    0.2358035742E+00    0.6633552492E+00
    0.3300000000E+04    0.2360206370E+00    0.6642967812E+00
    0.3500000000E+04    0.2362013803E+00    0.6651539670E+00
    0.3700000000E+04    0.2363523146E+00    0.6659388252E+00
    0.3900000000E+04    0.2364785631E+00    0.6666611192E+00
    0.4100000000E+04    0.2365842044E+00    0.6673288714E+00
    0.4300000000E+04    0.2366725195E+00    0.6679487408E+00
    0.4500000000E+04    0.2367461734E+00    0.6685263067E+00
    0.4700000000E+04    0.2368073487E+00    0.6690662821E+00
    0.4900000000E+04    0.2368578475E+00    0.6695726791E+00
    0.1000000000E+04    0.2251770871E+00    0.6388565365E+00
    0.3000000000E+04    0.2356788938E+00    0.6628483114E+00
    0.5000000000E+04    0.2368795715E+00    0.6698143799E+00
    0.7000000000E+04    0.2370111234E+00    0.6735101433E+00
    0.9000000000E+04    0.2368813034E+00    0.6759244396E+00
    0.1100000000E+05    0.2366733059E+00    0.6776821834E+00
    0.1300000000E+05    0.2364439006E+00    0.6790501460E+00
    0.1500000000E+05    0.2362135105E+00    0.6801638344E+00
    0.1700000000E+05    0.2359898799E+00    0.6811003757E+00
    0.1900000000E+05    0.2357757861E+00    0.6819073631E+00
    0.2100000000E+05    0.2355719280E+00    0.6826159971E+00
    0.2300000000E+05    0.2353781155E+00    0.6832477188E+00
    0.2500000000E+05    0.2351937918E+00    0.6838178289E+00
    0.2700000000E+05    0.2350182705E+00    0.6843375896E+00
    0.2900000000E+05    0.2348508458E+00    0.6848155071E+00
    0.3100000000E+05    0.2346908417E+00    0.6852581484E+00
    0.3300000000E+05    0.2345376326E+00    0.6856706795E+00
    0.3500000000E+05    0.2343906493E+00    0.6860572310E+00
    0.3700000000E+05    0.2342493789E+00    0.6864211535E+00
    0.3900000000E+05    0.2341133610E+00    0.6867651988E+00
    0.4100000000E+05    0.2339821832E+00    0.6870916530E+00
    0.4300000000E+05    0.2338554760E+00    0.6874024342E+00
    0.4500000000E+05    0.2337329079E+00    0.6876991664E+00
    0.4700000000E+05    0.2336141812E+00    0.6879832361E+00
    0.4900000000E+05    0.2334990276E+00    0.6882558354E+00
    0.1000000000E+05    0.2367821841E+00    0.6768642222E+00
    0.3000000000E+05    0.2347699566E+00    0.6850408865E+00
    0.5000000000E+05    0.2334427143E+00    0.6883881619E+00
    0.7000000000E+05    0.2324562611E+00    0.6906235389E+00
    0.9000000000E+05    0.2316547387E+00    0.6923602348E+00
    0.1100000000E+06    0.2309695404E+00    0.6938109955E+00
    0.1300000000E+06    0.2303647361E+00    0.6950746344E+00
    0.1500000000E+06    0.2298191508E+00    0.6962052395E+00
    0.1700000000E+06    0.2293192276E+00    0.6972357479E+00
    0.1900000000E+06    0.2288557409E+00    0.6981877794E+00
    0.2100000000E+06    0.2284221125E+00    0.6990763384E+00
    0.2300000000E+06    0.2280134762E+00    0.6999122959E+00
    0.2500000000E+06    0.2276261231E+00    0.7007038019E+00
    0.2700000000E+06    0.2272571563E+00    0.7014571388E+00
    0.2900000000E+06    0.2269042658E+00    0.7021772624E+00
    0.3100000000E+06    0.2265655773E+00    0.7028681583E+00
    0.3300000000E+06    0.2262395469E+00    0.7035330857E+00
    0.3500000000E+06    0.2259248858E+00    0.7041747476E+00
    0.3700000000E+06    0.2256205063E+00    0.7047954143E+00
    0.3900000000E+06    0.2253254805E+00    0.7053970132E+00
    0.4100000000E+06    0.2250390099E+00    0.7059811967E+00
    0.4300000000E+06    0.2247604018E+00    0.7065493937E+00
    0.4500000000E+06    0.2244890510E+00    0.7071028492E+00
    0.4700000000E+06    0.2242244248E+00    0.7076426557E+00
    0.4900000000E+06    0.2239660522E+00    0.7081697781E+00
    0.1000000000E+06    0.2313003189E+00    0.6931136873E+00
    0.3000000000E+06    0.2267332495E+00    0.7025261454E+00
    0.5000000000E+06    0.2238390781E+00    0.7084288542E+00
    0.7000000000E+06    0.2215465201E+00    0.7131103104E+00
    0.9000000000E+06    0.2195888224E+00    0.7171139878E+00
    0.1100000000E+07    0.2178518177E+00    0.7206706965E+00
    0.1300000000E+07    0.2162743656E+00    0.7239038505E+00
    0.1500000000E+07    0.2148192513E+00    0.7268885861E+00
    0.1700000000E+07    0.2134618435E+00    0.7296746739E+00
    0.1900000000E+07    0.2121848432E+00    0.7322971038E+00
    0.2100000000E+07    0.2109755500E+00    0.7347815904E+00
    0.2300000000E+07    0.2098243137E+00    0.7371476922E+00
    0.2500000000E+07    0.2087235970E+00    0.7394106991E+00
    0.2700000000E+07    0.2076673793E+00    0.7415828354E+00
    0.2900000000E+07    0.2066507603E+00    0.7436740581E+00
    0.3100000000E+07    0.2056696878E+00    0.7456926071E+00
    0.3300000000E+07    0.2047207654E+00    0.7476453936E+00
    0.3500000000E+07    0.2038011122E+00    0.7495382834E+00
    0.3700000000E+07    0.2029082594E+00    0.7513763059E+00
    0.3900000000E+07    0.2020400721E+00    0.7531638129E+00
    0.4100000000E+07    0.2011946890E+00    0.7549046000E+00
    0.4300000000E+07    0.2003704756E+00    0.7566020022E+00
    0.4500000000E+07    0.1995659871E+00    0.7582589683E+00
    0.4700000000E+07    0.1987799390E+00    0.7598781211E+00
    0.4900000000E+07    0.1980111831E+00    0.7614618064E+00
    0.1000000000E+07    0.2186973197E+00    0.7189389551E+00
    0.3000000000E+07    0.2061560065E+00    0.7446919575E+00
    0.5000000000E+07    0.1976329632E+00    0.7622410158E+00
    0.7000000000E+07    0.1907727713E+00    0.7763795091E+00
    0.9000000000E+07    0.1849018576E+00    0.7884851079E+00
    0.1100000000E+08    0.1797117034E+00    0.7991902880E+00
    0.1300000000E+08    0.1750295858E+00    0.8088496297E+00
    0.1500000000E+08    0.1707468529E+00    0.8176863938E+00
    0.1700000000E+08    0.1667896752E+00    0.8258523912E+00
    0.1900000000E+08    0.1631050433E+00    0.8334566795E+00
    0.2100000000E+08    0.1596532866E+00    0.8405809084E+00
    0.2300000000E+08    0.1564037415E+00    0.8472882103E+00
    0.2500000000E+08    0.1533320849E+00    0.8536286784E+00
    0.2700000000E+08    0.1504186080E+00    0.8596429116E+00
    0.2900000000E+08    0.1476470561E+00    0.8653644012E+00
    0.3100000000E+08    0.1450038200E+00    0.8708211920E+00
    0.3300000000E+08    0.1424773585E+00    0.8760370717E+00
    0.3500000000E+08    0.1400577737E+00    0.8810324429E+00
    0.3700000000E+08    0.1377364950E+00    0.8858249753E+00
    0.3900000000E+08    0.1355060364E+00    0.8904301035E+00
    0.4100000000E+08    0.1333598096E+00    0.8948614128E+00
    0.4300000000E+08    0.1312919771E+00    0.8991309416E+00
    0.4500000000E+08    0.1292973345E+00    0.9032494231E+00
    0.4700000000E+08    0.1273712170E+00    0.9072264789E+00
    0.4900000000E+08    0.1255094219E+00    0.9110707777E+00
    0.1000000000E+08    0.1822345006E+00    0.7939864511E+00
    0.3000000000E+08    0.1463101628E+00    0.8681243089E+00
    0.5000000000E+08    0.1246014426E+00    0.9129456239E+00
    0.7000000000E+08    0.1090579017E+00    0.9450425288E+00
    0.9000000000E+08    0.9714302347E-01    0.9696482145E+00
    0.1100000000E+09    0.8763814046E-01    0.9892778900E+00
    0.1300000000E+09    0.7984638328E-01    0.1005370110E+01
    0.1500000000E+09    0.7332811727E-01    0.1018832530E+01
    0.1700000000E+09    0.6778764362E-01    0.1030275692E+01
    0.1900000000E+09    0.6301679129E-01    0.1040129443E+01
    0.2100000000E+09    0.5886386181E-01    0.1048707036E+01
    0.2300000000E+09    0.5521525328E-01    0.1056243065E+01
    0.2500000000E+09    0.5198397886E-01    0.1062917166E+01
    0.2700000000E+09    0.4910218014E-01    0.1068869479E+01
    0.2900000000E+09    0.4651607423E-01    0.1074211076E+01
    0.3100000000E+09    0.4418244446E-01    0.1079031210E+01
    0.3300000000E+09    0.4206614373E-01    0.1083402470E+01
    0.3500000000E+09    0.4013828106E-01    0.1087384524E+01
    0.3700000000E+09    0.3837488044E-01    0.1091026891E+01
    0.3900000000E+09    0.3675587305E-01    0.1094371019E+01
    0.4100000000E+09    0.3526432933E-01    0.1097451874E+01
    0.4300000000E+09    0.3388586629E-01    0.1100299163E+01
    0.4500000000E+09    0.3260818480E-01    0.1102938288E+01
    0.4700000000E+09    0.3142070471E-01    0.1105391103E+01
    0.4900000000E+09    0.3031427423E-01    0.1107676508E+01
    0.1000000000E+09    0.9214088492E-01    0.9799786382E+00
