     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.2700000000E+07    0.2256273182E+00    0.7058491738E+00
    0.2900000000E+07    0.2251364544E+00    0.7068187855E+00
    0.3100000000E+07    0.2246667596E+00    0.7077488781E+00
    0.3300000000E+07    0.2242157991E+00    0.7086438465E+00
    0.3500000000E+07    0.2237815609E+00    0.7095073385E+00
    0.3700000000E+07    0.2233623618E+00    0.7103424197E+00
    0.3900000000E+07    0.2229567773E+00    0.7111516942E+00
    0.4100000000E+07    0.2225635905E+00    0.7119373951E+00
    0.4300000000E+07    0.2221817525E+00    0.7127014544E+00
    0.4500000000E+07    0.2218103521E+00    0.7134455559E+00
    0.4700000000E+07    0.2214485919E+00    0.7141711775E+00
    0.4900000000E+07    0.2210957698E+00    0.7148796245E+00
    0.1000000000E+07    0.2314460931E+00    0.6946158015E+00
    0.3000000000E+07    0.2248991243E+00    0.7072884772E+00
    0.5000000000E+07    0.2209225135E+00    0.7152277749E+00
    0.7000000000E+07    0.2178068407E+00    0.7215135780E+00
    0.9000000000E+07    0.2151605174E+00    0.7268813473E+00
    0.1100000000E+08    0.2128205254E+00    0.7316434897E+00
    0.1300000000E+08    0.2107008236E+00    0.7359669986E+00
    0.1500000000E+08    0.2087495068E+00    0.7399535123E+00
    0.1700000000E+08    0.2069324253E+00    0.7436703425E+00
    0.1900000000E+08    0.2052256957E+00    0.7471648066E+00
    0.2100000000E+08    0.2036118374E+00    0.7504716780E+00
    0.2300000000E+08    0.2020775982E+00    0.7536174075E+00
    0.2500000000E+08    0.2006126453E+00    0.7566226757E+00
    0.2700000000E+08    0.1992087357E+00    0.7595040198E+00
    0.2900000000E+08    0.1978591670E+00    0.7622749133E+00
    0.3100000000E+08    0.1965584012E+00    0.7649465091E+00
    0.3300000000E+08    0.1953017987E+00    0.7675281649E+00
    0.3500000000E+08    0.1940854256E+00    0.7700278255E+00
    0.3700000000E+08    0.1929059120E+00    0.7724523055E+00
    0.3900000000E+08    0.1917603437E+00    0.7748075039E+00
    0.4100000000E+08    0.1906461806E+00    0.7770985680E+00
    0.4300000000E+08    0.1895611917E+00    0.7793300222E+00
    0.4500000000E+08    0.1885034050E+00    0.7815058691E+00
    0.4700000000E+08    0.1874710669E+00    0.7836296709E+00
    0.4900000000E+08    0.1864626095E+00    0.7857046143E+00
    0.1000000000E+08    0.2139587045E+00    0.7293255933E+00
    0.3000000000E+08    0.1972029923E+00    0.7636225016E+00
    0.5000000000E+08    0.1859668903E+00    0.7867246708E+00
    0.7000000000E+08    0.1770279426E+00    0.8051273656E+00
    0.9000000000E+08    0.1694647579E+00    0.8207075047E+00
    0.1100000000E+09    0.1628532398E+00    0.8343322781E+00
    0.1300000000E+09    0.1569545327E+00    0.8464911178E+00
    0.1500000000E+09    0.1516174325E+00    0.8574942678E+00
    0.1700000000E+09    0.1467385502E+00    0.8675540645E+00
    0.1900000000E+09    0.1422432048E+00    0.8768239917E+00
    0.2100000000E+09    0.1380751923E+00    0.8854196221E+00
    0.2300000000E+09    0.1341908458E+00    0.8934307865E+00
    0.2500000000E+09    0.1305553668E+00    0.9009290969E+00
    0.2700000000E+09    0.1271404446E+00    0.9079728303E+00
    0.2900000000E+09    0.1239226486E+00    0.9146102304E+00
    0.3100000000E+09    0.1208823052E+00    0.9208818129E+00
    0.3300000000E+09    0.1180026914E+00    0.9268220240E+00
    0.3500000000E+09    0.1152694405E+00    0.9324604599E+00
    0.3700000000E+09    0.1126700968E+00    0.9378227843E+00
    0.3900000000E+09    0.1101937734E+00    0.9429314306E+00
    0.4100000000E+09    0.1078308869E+00    0.9478061485E+00
    0.4300000000E+09    0.1055729480E+00    0.9524644349E+00
    0.4500000000E+09    0.1034123933E+00    0.9569218788E+00
    0.4700000000E+09    0.1013424508E+00    0.9611924401E+00
    0.4900000000E+09    0.9935702837E-01    0.9652886775E+00
    0.1000000000E+09    0.1660577287E+00    0.8277280851E+00
