     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.4900000000E+03    0.5407536970E+00    0.8250848463E-01
    0.1000000000E+03    0.3206535939E+00    0.3117177735E-01
    0.3000000000E+03    0.4853723926E+00    0.6206542882E-01
    0.5000000000E+03    0.5427375050E+00    0.8345121314E-01
    0.7000000000E+03    0.5724578422E+00    0.1002480339E+00
    0.9000000000E+03    0.5908213355E+00    0.1139488641E+00
    0.1100000000E+04    0.6033731720E+00    0.1253711348E+00
    0.1300000000E+04    0.6125357802E+00    0.1350481214E+00
    0.1500000000E+04    0.6195414463E+00    0.1433534973E+00
    0.1700000000E+04    0.6250855535E+00    0.1505597674E+00
    0.1900000000E+04    0.6295913208E+00    0.1568712076E+00
    0.2100000000E+04    0.6333316186E+00    0.1624442541E+00
    0.2300000000E+04    0.6364905756E+00    0.1674008402E+00
    0.2500000000E+04    0.6391971081E+00    0.1718374518E+00
    0.2700000000E+04    0.6415442727E+00    0.1758314519E+00
    0.2900000000E+04    0.6436009879E+00    0.1794455998E+00
    0.3100000000E+04    0.6454194259E+00    0.1827313428E+00
    0.3300000000E+04    0.6470398356E+00    0.1857312550E+00
    0.3500000000E+04    0.6484937843E+00    0.1884808701E+00
    0.3700000000E+04    0.6498063925E+00    0.1910100780E+00
    0.3900000000E+04    0.6509979095E+00    0.1933442020E+00
    0.4100000000E+04    0.6520848471E+00    0.1955048373E+00
    0.4300000000E+04    0.6530808090E+00    0.1975105128E+00
    0.4500000000E+04    0.6539971085E+00    0.1993772153E+00
    0.4700000000E+04    0.6548432340E+00    0.2011188113E+00
    0.4900000000E+04    0.6556272055E+00    0.2027473861E+00
    0.1000000000E+04    0.5976319563E+00    0.1199067869E+00
    0.3000000000E+04    0.6445372406E+00    0.1811266770E+00
    0.5000000000E+04    0.6559980571E+00    0.2035226495E+00
    0.7000000000E+04    0.6613765328E+00    0.2150780501E+00
    0.9000000000E+04    0.6645561643E+00    0.2221073185E+00
    0.1100000000E+05    0.6666797156E+00    0.2268232495E+00
    0.1300000000E+05    0.6682098434E+00    0.2302004318E+00
    0.1500000000E+05    0.6693711646E+00    0.2327344344E+00
    0.1700000000E+05    0.6702865313E+00    0.2347036451E+00
    0.1900000000E+05    0.6710290808E+00    0.2362763699E+00
    0.2100000000E+05    0.6716452132E+00    0.2375602825E+00
    0.2300000000E+05    0.6721658615E+00    0.2386274336E+00
    0.2500000000E+05    0.6726124842E+00    0.2395278341E+00
    0.2700000000E+05    0.6730004611E+00    0.2402972698E+00
    0.2900000000E+05    0.6733411196E+00    0.2409620133E+00
    0.3100000000E+05    0.6736429983E+00    0.2415417823E+00
    0.3300000000E+05    0.6739126623E+00    0.2420516591E+00
    0.3500000000E+05    0.6741552475E+00    0.2425033743E+00
    0.3700000000E+05    0.6743748330E+00    0.2429061862E+00
    0.3900000000E+05    0.6745747023E+00    0.2432674985E+00
    0.4100000000E+05    0.6747575301E+00    0.2435933005E+00
    0.4300000000E+05    0.6749255183E+00    0.2438884891E+00
    0.4500000000E+05    0.6750804978E+00    0.2441571061E+00
    0.4700000000E+05    0.6752240035E+00    0.2444025165E+00
    0.4900000000E+05    0.6753573332E+00    0.2446275438E+00
    0.1000000000E+05    0.6657127817E+00    0.2246773450E+00
    0.3000000000E+05    0.6734964573E+00    0.2412614858E+00
    0.5000000000E+05    0.6754205338E+00    0.2447331744E+00
    0.7000000000E+05    0.6763486697E+00    0.2461984924E+00
    0.9000000000E+05    0.6769109318E+00    0.2469942704E+00
    0.1100000000E+06    0.6772944702E+00    0.2474885434E+00
    0.1300000000E+06    0.6775759920E+00    0.2478224936E+00
    0.1500000000E+06    0.6777931988E+00    0.2480615611E+00
    0.1700000000E+06    0.6779669535E+00    0.2482400951E+00
    0.1900000000E+06    0.6781098123E+00    0.2483777956E+00
    0.2100000000E+06    0.6782298228E+00    0.2484867385E+00
    0.2300000000E+06    0.6783324012E+00    0.2485747210E+00
    0.2500000000E+06    0.6784213382E+00    0.2486469922E+00
    0.2700000000E+06    0.6784993734E+00    0.2487072088E+00
    0.2900000000E+06    0.6785685405E+00    0.2487579928E+00
    0.3100000000E+06    0.6786303836E+00    0.2488012701E+00
    0.3300000000E+06    0.6786860986E+00    0.2488384856E+00
    0.3500000000E+06    0.6787366271E+00    0.2488707431E+00
    0.3700000000E+06    0.6787827216E+00    0.2488988996E+00
    0.3900000000E+06    0.6788249915E+00    0.2489236296E+00
    0.4100000000E+06    0.6788639361E+00    0.2489454711E+00
    0.4300000000E+06    0.6788999688E+00    0.2489648580E+00
    0.4500000000E+06    0.6789334349E+00    0.2489821436E+00
    0.4700000000E+06    0.6789646256E+00    0.2489976184E+00
    0.4900000000E+06    0.6789937882E+00    0.2490115234E+00
    0.1000000000E+06    0.6771188996E+00    0.2472676068E+00
    0.3000000000E+06    0.6786002959E+00    0.2487804701E+00
    0.5000000000E+06    0.6790076762E+00    0.2490179515E+00
    0.7000000000E+06    0.6792172393E+00    0.2490990844E+00
    0.9000000000E+06    0.6793507976E+00    0.2491343020E+00
    0.1100000000E+07    0.6794459968E+00    0.2491510125E+00
    0.1300000000E+07    0.6795187187E+00    0.2491588853E+00
    0.1500000000E+07    0.6795769515E+00    0.2491620724E+00
    0.1700000000E+07    0.6796252022E+00    0.2491625982E+00
    0.1900000000E+07    0.6796662294E+00    0.2491615416E+00
    0.2100000000E+07    0.6797018279E+00    0.2491595166E+00
    0.2300000000E+07    0.6797332221E+00    0.2491568899E+00
    0.2500000000E+07    0.6797612796E+00    0.2491538894E+00
    0.2700000000E+07    0.6797866348E+00    0.2491506610E+00
    0.2900000000E+07    0.6798097637E+00    0.2491473000E+00
    0.3100000000E+07    0.6798310314E+00    0.2491438699E+00
    0.3300000000E+07    0.6798507233E+00    0.2491404135E+00
    0.3500000000E+07    0.6798690663E+00    0.2491369598E+00
    0.3700000000E+07    0.6798862433E+00    0.2491335283E+00
    0.3900000000E+07    0.6799024037E+00    0.2491301325E+00
    0.4100000000E+07    0.6799176709E+00    0.2491267810E+00
    0.4300000000E+07    0.6799321477E+00    0.2491234795E+00
    0.4500000000E+07    0.6799459209E+00    0.2491202315E+00
    0.4700000000E+07    0.6799590642E+00    0.2491170389E+00
    0.4900000000E+07    0.6799716404E+00    0.2491139026E+00
    0.1000000000E+07    0.6794019289E+00    0.2491441680E+00
    0.3000000000E+07    0.6798206108E+00    0.2491455905E+00
    0.5000000000E+07    0.6799777331E+00    0.2491123555E+00
    0.7000000000E+07    0.6800797633E+00    0.2490841557E+00
    0.9000000000E+07    0.6801584932E+00    0.2490601823E+00
    0.1100000000E+08    0.6802244331E+00    0.2490391940E+00
    0.1300000000E+08    0.6802822789E+00    0.2490203683E+00
    0.1500000000E+08    0.6803345191E+00    0.2490031707E+00
    0.1700000000E+08    0.6803826282E+00    0.2489872416E+00
    0.1900000000E+08    0.6804275514E+00    0.2489723295E+00
    0.2100000000E+08    0.6804699317E+00    0.2489582520E+00
    0.2300000000E+08    0.6805102267E+00    0.2489448731E+00
    0.2500000000E+08    0.6805487744E+00    0.2489320884E+00
    0.2700000000E+08    0.6805858317E+00    0.2489198163E+00
    0.2900000000E+08    0.6806215991E+00    0.2489079915E+00
    0.3100000000E+08    0.6806562361E+00    0.2488965613E+00
    0.3300000000E+08    0.6806898718E+00    0.2488854821E+00
    0.3500000000E+08    0.6807226128E+00    0.2488747177E+00
    0.3700000000E+08    0.6807545476E+00    0.2488642375E+00
    0.3900000000E+08    0.6807857512E+00    0.2488540155E+00
    0.4100000000E+08    0.6808162873E+00    0.2488440294E+00
    0.4300000000E+08    0.6808462110E+00    0.2488342599E+00
    0.4500000000E+08    0.6808755698E+00    0.2488246900E+00
    0.4700000000E+08    0.6809044055E+00    0.2488153051E+00
    0.4900000000E+08    0.6809327547E+00    0.2488060920E+00
    0.1000000000E+08    0.6801926939E+00    0.2490493749E+00
    0.3000000000E+08    0.6806390502E+00    0.2489022300E+00
    0.5000000000E+08    0.6809467571E+00    0.2488015462E+00
    0.7000000000E+08    0.6812075310E+00    0.2487174085E+00
    0.9000000000E+08    0.6814419034E+00    0.2486424748E+00
    0.1100000000E+09    0.6816585286E+00    0.2485736432E+00
    0.1300000000E+09    0.6818620580E+00    0.2485092608E+00
    0.1500000000E+09    0.6820553509E+00    0.2484483222E+00
    0.1700000000E+09    0.6822403226E+00    0.2483901605E+00
    0.1900000000E+09    0.6824183353E+00    0.2483343054E+00
    0.2100000000E+09    0.6825904016E+00    0.2482804102E+00
    0.2300000000E+09    0.6827573005E+00    0.2482282099E+00
    0.2500000000E+09    0.6829196474E+00    0.2481774965E+00
    0.2700000000E+09    0.6830779393E+00    0.2481281028E+00
    0.2900000000E+09    0.6832325852E+00    0.2480798921E+00
    0.3100000000E+09    0.6833839265E+00    0.2480327506E+00
    0.3300000000E+09    0.6835322521E+00    0.2479865823E+00
    0.3500000000E+09    0.6836778094E+00    0.2479413055E+00
    0.3700000000E+09    0.6838208119E+00    0.2478968497E+00
    0.3900000000E+09    0.6839614461E+00    0.2478531536E+00
    0.4100000000E+09    0.6840998757E+00    0.2478101635E+00
    0.4300000000E+09    0.6842362454E+00    0.2477678322E+00
    0.4500000000E+09    0.6843706841E+00    0.2477261174E+00
    0.4700000000E+09    0.6845033073E+00    0.2476849817E+00
    0.4900000000E+09    0.6846342188E+00    0.2476443912E+00
    0.1000000000E+09    0.6815520863E+00    0.2486074203E+00
