     Pressure (Pa)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.4900000000E+03    0.2227082582E+00    0.2372126292E+00
    0.1000000000E+03    0.8253890856E-01    0.9101377581E-01
    0.3000000000E+03    0.1733264302E+00    0.1882155776E+00
    0.5000000000E+03    0.2247819870E+00    0.2391676637E+00
    0.7000000000E+03    0.2593294094E+00    0.2700979868E+00
    0.9000000000E+03    0.2848268609E+00    0.2905195331E+00
    0.1100000000E+04    0.3048051527E+00    0.3047584611E+00
    0.1300000000E+04    0.3211124251E+00    0.3150708212E+00
    0.1500000000E+04    0.3348222882E+00    0.3227479570E+00
    0.1700000000E+04    0.3466075703E+00    0.3285810267E+00
    0.1900000000E+04    0.3569149936E+00    0.3330806443E+00
    0.2100000000E+04    0.3660549378E+00    0.3365902374E+00
    0.2300000000E+04    0.3742510968E+00    0.3393486668E+00
    0.2500000000E+04    0.3816696229E+00    0.3415267538E+00
    0.2700000000E+04    0.3884370803E+00    0.3432495632E+00
    0.2900000000E+04    0.3946519625E+00    0.3446105164E+00
    0.3100000000E+04    0.4003923383E+00    0.3456806192E+00
    0.3300000000E+04    0.4057210813E+00    0.3465146636E+00
    0.3500000000E+04    0.4106895373E+00    0.3471554979E+00
    0.3700000000E+04    0.4153401566E+00    0.3476370280E+00
    0.3900000000E+04    0.4197084199E+00    0.3479863677E+00
    0.4100000000E+04    0.4238242732E+00    0.3482254049E+00
    0.4300000000E+04    0.4277132132E+00    0.3483719594E+00
    0.4500000000E+04    0.4313971212E+00    0.3484406510E+00
    0.4700000000E+04    0.4348949106E+00    0.3484435579E+00
    0.4900000000E+04    0.4382230367E+00    0.3483907219E+00
    0.1000000000E+04    0.2953655826E+00    0.2982399939E+00
    0.3000000000E+04    0.3975772270E+00    0.3451781771E+00
    0.5000000000E+04    0.4398280477E+00    0.3483460798E+00
    0.7000000000E+04    0.4657330595E+00    0.3459776490E+00
    0.9000000000E+04    0.4840318599E+00    0.3425720105E+00
    0.1100000000E+05    0.4979697539E+00    0.3391159640E+00
    0.1300000000E+05    0.5091014162E+00    0.3358665757E+00
    0.1500000000E+05    0.5182881907E+00    0.3328812930E+00
    0.1700000000E+05    0.5260550496E+00    0.3301562982E+00
    0.1900000000E+05    0.5327444107E+00    0.3276693627E+00
    0.2100000000E+05    0.5385912843E+00    0.3253943544E+00
    0.2300000000E+05    0.5437634996E+00    0.3233062279E+00
    0.2500000000E+05    0.5483847950E+00    0.3213825744E+00
    0.2700000000E+05    0.5525488254E+00    0.3196038931E+00
    0.2900000000E+05    0.5563280498E+00    0.3179534015E+00
    0.3100000000E+05    0.5597795848E+00    0.3164167047E+00
    0.3300000000E+05    0.5629491825E+00    0.3149814494E+00
    0.3500000000E+05    0.5658740082E+00    0.3136370069E+00
    0.3700000000E+05    0.5685846255E+00    0.3123741994E+00
    0.3900000000E+05    0.5711064444E+00    0.3111850691E+00
    0.4100000000E+05    0.5734607962E+00    0.3100626862E+00
    0.4300000000E+05    0.5756657457E+00    0.3090009896E+00
    0.4500000000E+05    0.5777367122E+00    0.3079946556E+00
    0.4700000000E+05    0.5796869515E+00    0.3070389883E+00
    0.4900000000E+05    0.5815279342E+00    0.3061298295E+00
    0.1000000000E+05    0.4914258623E+00    0.3408266309E+00
    0.3000000000E+05    0.5580916898E+00    0.3171716448E+00
    0.5000000000E+05    0.5824106258E+00    0.3056915193E+00
    0.7000000000E+05    0.5961891456E+00    0.2986548309E+00
    0.9000000000E+05    0.6053861417E+00    0.2937635273E+00
    0.1100000000E+06    0.6120952144E+00    0.2901025819E+00
    0.1300000000E+06    0.6172725714E+00    0.2872258770E+00
    0.1500000000E+06    0.6214267091E+00    0.2848860689E+00
    0.1700000000E+06    0.6248567574E+00    0.2829332889E+00
    0.1900000000E+06    0.6277518886E+00    0.2812706184E+00
    0.2100000000E+06    0.6302384509E+00    0.2798321748E+00
    0.2300000000E+06    0.6324045195E+00    0.2785713684E+00
    0.2500000000E+06    0.6343136413E+00    0.2774541791E+00
    0.2700000000E+06    0.6360129847E+00    0.2764550966E+00
    0.2900000000E+06    0.6375384031E+00    0.2755545587E+00
    0.3100000000E+06    0.6389177059E+00    0.2747372746E+00
    0.3300000000E+06    0.6401728423E+00    0.2739910934E+00
    0.3500000000E+06    0.6413214006E+00    0.2733062189E+00
    0.3700000000E+06    0.6423776639E+00    0.2726746520E+00
    0.3900000000E+06    0.6433533687E+00    0.2720897874E+00
    0.4100000000E+06    0.6442582611E+00    0.2715461151E+00
    0.4300000000E+06    0.6451005111E+00    0.2710389969E+00
    0.4500000000E+06    0.6458870261E+00    0.2705644966E+00
    0.4700000000E+06    0.6466236914E+00    0.2701192484E+00
    0.4900000000E+06    0.6473155570E+00    0.2697003551E+00
    0.1000000000E+06    0.6089769161E+00    0.2918136630E+00
    0.3000000000E+06    0.6382448300E+00    0.2751363324E+00
    0.5000000000E+06    0.6476460764E+00    0.2694999938E+00
    0.7000000000E+06    0.6527063304E+00    0.2664126326E+00
    0.9000000000E+06    0.6559841463E+00    0.2643930193E+00
    0.1100000000E+07    0.6583272497E+00    0.2629398676E+00
    0.1300000000E+07    0.6601087359E+00    0.2618297672E+00
    0.1500000000E+07    0.6615218392E+00    0.2609460021E+00
    0.1700000000E+07    0.6626779669E+00    0.2602208432E+00
    0.1900000000E+07    0.6636464549E+00    0.2596119228E+00
    0.2100000000E+07    0.6644730079E+00    0.2590911971E+00
    0.2300000000E+07    0.6651891363E+00    0.2586392643E+00
    0.2500000000E+07    0.6658173617E+00    0.2582422163E+00
    0.2700000000E+07    0.6663742647E+00    0.2578897875E+00
    0.2900000000E+07    0.6668723583E+00    0.2575742134E+00
    0.3100000000E+07    0.6673212862E+00    0.2572894978E+00
    0.3300000000E+07    0.6677286168E+00    0.2570309266E+00
    0.3500000000E+07    0.6681003837E+00    0.2567947357E+00
    0.3700000000E+07    0.6684414638E+00    0.2565778781E+00
    0.3900000000E+07    0.6687558476E+00    0.2563778572E+00
    0.4100000000E+07    0.6690468357E+00    0.2561926057E+00
    0.4300000000E+07    0.6693171852E+00    0.2560203945E+00
    0.4500000000E+07    0.6695692194E+00    0.2558597654E+00
    0.4700000000E+07    0.6698049116E+00    0.2557094782E+00
    0.4900000000E+07    0.6700259503E+00    0.2555684712E+00
    0.1000000000E+07    0.6572431296E+00    0.2636131975E+00
    0.3000000000E+07    0.6671024536E+00    0.2574283185E+00
    0.5000000000E+07    0.6701314370E+00    0.2555011568E+00
    0.7000000000E+07    0.6717380596E+00    0.2544742824E+00
    0.9000000000E+07    0.6727710296E+00    0.2538125990E+00
    0.1100000000E+08    0.6735062597E+00    0.2533410928E+00
    0.1300000000E+08    0.6740638204E+00    0.2529833252E+00
    0.1500000000E+08    0.6745054187E+00    0.2526999134E+00
    0.1700000000E+08    0.6748664280E+00    0.2524682390E+00
    0.1900000000E+08    0.6751687652E+00    0.2522742672E+00
    0.2100000000E+08    0.6754268262E+00    0.2521087688E+00
    0.2300000000E+08    0.6756505068E+00    0.2519653933E+00
    0.2500000000E+08    0.6758468624E+00    0.2518396094E+00
    0.2700000000E+08    0.6760210765E+00    0.2517280855E+00
    0.2900000000E+08    0.6761770538E+00    0.2516283108E+00
    0.3100000000E+08    0.6763177990E+00    0.2515383520E+00
    0.3300000000E+08    0.6764456670E+00    0.2514566931E+00
    0.3500000000E+08    0.6765625328E+00    0.2513821269E+00
    0.3700000000E+08    0.6766699106E+00    0.2513136781E+00
    0.3900000000E+08    0.6767690378E+00    0.2512505492E+00
    0.4100000000E+08    0.6768609373E+00    0.2511920810E+00
    0.4300000000E+08    0.6769464629E+00    0.2511377230E+00
    0.4500000000E+08    0.6770263335E+00    0.2510870118E+00
    0.4700000000E+08    0.6771011593E+00    0.2510395538E+00
    0.4900000000E+08    0.6771714623E+00    0.2509950124E+00
    0.1000000000E+08    0.6731663753E+00    0.2535591085E+00
    0.3000000000E+08    0.6762491703E+00    0.2515822075E+00
    0.5000000000E+08    0.6772050605E+00    0.2509737432E+00
    0.7000000000E+08    0.6777217542E+00    0.2506484559E+00
    0.9000000000E+08    0.6780612738E+00    0.2504372938E+00
    0.1100000000E+09    0.6783086024E+00    0.2502854064E+00
    0.1300000000E+09    0.6785007168E+00    0.2501689378E+00
    0.1500000000E+09    0.6786566371E+00    0.2500756269E+00
    0.1700000000E+09    0.6787872830E+00    0.2499984422E+00
    0.1900000000E+09    0.6788994335E+00    0.2499330238E+00
    0.2100000000E+09    0.6789975510E+00    0.2498765058E+00
    0.2300000000E+09    0.6790847108E+00    0.2498269160E+00
    0.2500000000E+09    0.6791631111E+00    0.2497828467E+00
    0.2700000000E+09    0.6792343714E+00    0.2497432626E+00
    0.2900000000E+09    0.6792997154E+00    0.2497073828E+00
    0.3100000000E+09    0.6793600875E+00    0.2496746055E+00
    0.3300000000E+09    0.6794162302E+00    0.2496444586E+00
    0.3500000000E+09    0.6794687365E+00    0.2496165654E+00
    0.3700000000E+09    0.6795180868E+00    0.2495906216E+00
    0.3900000000E+09    0.6795646753E+00    0.2495663779E+00
    0.4100000000E+09    0.6796088287E+00    0.2495436279E+00
    0.4300000000E+09    0.6796508205E+00    0.2495221993E+00
    0.4500000000E+09    0.6796908822E+00    0.2495019465E+00
    0.4700000000E+09    0.6797292107E+00    0.2494827459E+00
    0.4900000000E+09    0.6797659750E+00    0.2494644916E+00
    0.1000000000E+09    0.6781935408E+00    0.2503558257E+00
